[
  <<|java+class:///org/columba/core/config/DefaultXmlConfig|,|java+class:///org/columba/core/xml/XmlIO|>,210,|project://columba-1.0_core/src/org/columba/core/config/Config.java|(6450,13,<259,3>,<259,16>),|java+method:///org/columba/core/xml/XmlIO/save()|>,
  <<|java+class:///org/columba/core/config/DefaultXmlConfig|,|java+class:///org/columba/core/xml/XmlIO|>,210,|project://columba-1.0_core/src/org/columba/core/config/Config.java|(6952,13,<286,9>,<286,22>),|java+method:///org/columba/core/xml/XmlIO/getRoot()|>,
  <<|java+class:///org/columba/core/pluginhandler/ComponentExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,211,|project://columba-1.0_core/src/org/columba/core/pluginhandler/ComponentExtensionHandler.java|(1388,15,<46,19>,<46,34>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/columba/core/gui/base/WizardTextField|,|java+class:///javax/swing/JPanel|>,211,|project://columba-1.0_core/src/org/columba/core/gui/externaltools/LocationStep.java|(3422,28,<99,12>,<99,40>),|java+method:///java/awt/Container/add(java.awt.Component)|>,
  <<|java+class:///org/columba/core/gui/base/LabelWithMnemonic|,|java+class:///javax/swing/JLabel|>,211,|project://columba-1.0_core/src/org/columba/core/gui/externaltools/LocationStep.java|(3628,37,<103,12>,<103,49>),|java+method:///javax/swing/JLabel/setLabelFor(java.awt.Component)|>,
  <<|java+class:///org/columba/core/gui/base/WizardTextField|,|java+class:///javax/swing/JPanel|>,211,|project://columba-1.0_core/src/org/columba/core/gui/externaltools/LocationStep.java|(3729,29,<105,12>,<105,41>),|java+method:///java/awt/Container/add(java.awt.Component)|>,
  <<|java+class:///org/columba/core/gui/action/AbstractSelectableAction|,|java+class:///org/columba/core/gui/action/AbstractColumbaAction|>,211,|project://columba-1.0_core/src/org/columba/core/gui/toolbar/ToggleToolbarButton.java|(2073,34,<74,37>,<74,71>),|java+method:///javax/swing/AbstractAction/getValue(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/util/AboutDialog|,|java+class:///javax/swing/JDialog|>,211,|project://columba-1.0_core/src/org/columba/core/gui/globalactions/ShowLicenseAction.java|(1529,23,<40,8>,<40,31>),|java+method:///java/awt/Dialog/setVisible(boolean)|>,
  <<|java+class:///org/columba/core/gui/util/AboutDialog|,|java+class:///javax/swing/JDialog|>,211,|project://columba-1.0_core/src/org/columba/core/gui/globalactions/ShowLicenseAction.java|(1562,16,<41,8>,<41,24>),|java+method:///java/awt/Window/toFront()|>,
  <<|java+class:///org/columba/core/gui/frame/DefaultContainer|,|java+class:///javax/swing/JFrame|>,211,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(4619,68,<170,2>,<170,70>),|java+method:///javax/swing/JFrame/setIconImage(java.awt.Image)|>,
  <<|java+class:///org/columba/core/gui/frame/DefaultContainer|,|java+class:///javax/swing/JFrame|>,211,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(4948,21,<181,26>,<181,47>),|java+method:///javax/swing/JFrame/getContentPane()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(8035,48,<325,2>,<325,50>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(8662,57,<354,9>,<354,66>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(8980,87,<365,10>,<366,39>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(9079,87,<367,10>,<368,39>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(9178,86,<369,10>,<370,38>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(9276,88,<371,10>,<372,40>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(9394,84,<373,28>,<374,52>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(10535,70,<420,2>,<420,72>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(10689,64,<424,3>,<424,67>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(10758,64,<425,3>,<425,67>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(10827,61,<426,3>,<426,64>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(10893,63,<427,3>,<427,66>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/pluginhandler/ActionExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(12576,42,<495,19>,<495,61>),|java+method:///org/columba/core/plugin/ExtensionHandler/getExternalExtensionsEnumeration()|>,
  <<|java+class:///org/columba/core/gui/frame/DefaultContainer|,|java+class:///javax/swing/JFrame|>,211,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(15349,15,<607,43>,<607,58>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(16820,57,<669,2>,<669,59>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/DefaultContainer.java|(17418,70,<695,9>,<696,9>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/pluginhandler/ConfigExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/plugin/ConfigurationDialog.java|(2324,24,<70,25>,<70,49>),|java+method:///org/columba/core/plugin/ExtensionHandler/getExtension(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/ConfigurationDialog.java|(3733,39,<115,2>,<115,41>),|java+method:///javax/swing/AbstractButton/setActionCommand(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/ConfigurationDialog.java|(3776,36,<116,2>,<116,38>),|java+method:///javax/swing/AbstractButton/addActionListener(java.awt.event.ActionListener)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/base/InfoViewerDialog.java|(3728,37,<126,2>,<126,39>),|java+method:///javax/swing/AbstractButton/setActionCommand(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/base/InfoViewerDialog.java|(3769,35,<127,2>,<127,37>),|java+method:///javax/swing/AbstractButton/addActionListener(java.awt.event.ActionListener)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(4182,11,<139,19>,<139,30>),|java+method:///org/columba/core/config/DefaultItem/getRoot()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(6153,18,<227,14>,<227,32>),|java+method:///org/columba/core/config/DefaultItem/get(java.lang.String)|>,
  <<|java+class:///org/columba/core/pluginhandler/FrameExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(6650,24,<243,27>,<243,51>),|java+method:///org/columba/core/plugin/ExtensionHandler/getExtension(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(7047,18,<258,14>,<258,32>),|java+method:///org/columba/core/config/DefaultItem/get(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(8433,46,<309,25>,<309,71>),|java+method:///org/columba/core/config/DefaultItem/get(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(9908,14,<367,14>,<367,28>),|java+method:///org/columba/core/config/DefaultItem/get(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(10060,17,<373,30>,<373,47>),|java+method:///org/columba/core/config/DefaultItem/getRoot()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(10144,14,<377,26>,<377,40>),|java+method:///org/columba/core/config/DefaultItem/getRoot()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(10697,11,<395,26>,<395,37>),|java+method:///org/columba/core/config/DefaultItem/get(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(10950,11,<403,24>,<403,35>),|java+method:///org/columba/core/config/DefaultItem/getRoot()|>,
  <<|java+class:///org/columba/core/config/ViewItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/frame/FrameManager.java|(11675,18,<431,20>,<431,38>),|java+method:///org/columba/core/config/DefaultItem/getRoot()|>,
  <<|java+class:///org/columba/core/pluginhandler/ActionExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,211,|project://columba-1.0_core/src/org/columba/core/pluginhandler/ActionExtensionHandler.java|(1501,15,<44,19>,<44,34>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/columba/core/pluginhandler/ThemeExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/themes/ThemeSwitcher.java|(2042,32,<63,26>,<63,58>),|java+method:///org/columba/core/plugin/ExtensionHandler/getExtension(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginTree|,|java+class:///org/frapuccino/treetable/TreeTable|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginManagerDialog.java|(7438,15,<230,2>,<230,17>),|java+method:///org/frapuccino/treetable/TreeTable/getTree()|>,
  <<|java+class:///org/columba/core/gui/plugin/ConfigurationDialog|,|java+class:///javax/swing/JDialog|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginManagerDialog.java|(9461,23,<289,4>,<289,27>),|java+method:///java/awt/Dialog/setVisible(boolean)|>,
  <<|java+class:///org/columba/core/pluginhandler/ConfigExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginManagerDialog.java|(11277,24,<355,28>,<355,52>),|java+method:///org/columba/core/plugin/ExtensionHandler/exists(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(4772,43,<170,11>,<170,54>),|java+method:///org/columba/core/config/DefaultItem/getString(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(4890,74,<175,21>,<176,29>),|java+method:///org/columba/core/config/DefaultItem/getStringWithDefault(java.lang.String,java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(4984,72,<177,18>,<178,26>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(5136,74,<181,21>,<182,29>),|java+method:///org/columba/core/config/DefaultItem/getStringWithDefault(java.lang.String,java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(5230,72,<183,18>,<184,26>),|java+method:///org/columba/core/config/DefaultItem/getIntegerWithDefault(java.lang.String,java.lang.String,int)|>,
