RESULTS LOG: 
INTERNAL REUSE TOTAL: 751 
<|java+class:///org/aspectj/ajde/IconRegistry|,|java+class:///org/aspectj/ajde/ui/AbstractIconRegistry|> 
<|java+class:///org/aspectj/ajde/internal/LstBuildConfigFileParser|,|java+class:///org/aspectj/ajdt/ajc/ConfigParser|> 
<|java+class:///org/aspectj/ajde/ui/FileStructureView|,|java+class:///org/aspectj/ajde/ui/StructureView|> 
<|java+class:///org/aspectj/ajdt/ajc/BuildArgParser|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/batch/Main|> 
<|java+class:///org/aspectj/ajdt/ajc/BuildArgParser/AjcConfigParser|,|java+class:///org/aspectj/ajdt/ajc/ConfigParser|> 
<|java+class:///org/aspectj/ajdt/core/AspectJCore|,|java+class:///org/aspectj/org/eclipse/jdt/core/JavaCore|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ITDConstructorPrinter|,|java+class:///org/aspectj/ajdt/internal/compiler/CommonPrinter|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ITDFieldPrinter|,|java+class:///org/aspectj/ajdt/internal/compiler/CommonPrinter|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ITDMethodPrinter|,|java+class:///org/aspectj/ajdt/internal/compiler/CommonPrinter|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/AdviceDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/AjMethodDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/AspectClinit|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/Clinit|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/AspectDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/TypeDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/DeclareAnnotationDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/DeclareDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/DeclareDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/AjMethodDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterSuperFixerVisitor|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ASTVisitor|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeConstructorDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/AjMethodDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeFieldDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeMethodDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/InterTypeDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/IntertypeMemberClassDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/TypeDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/KnownMessageSend|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/MessageSend|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/PointcutDeclaration|,|java+class:///org/aspectj/ajdt/internal/compiler/ast/AjMethodDeclaration|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/PointcutDesignator|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/ASTNode|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/Proceed|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/MessageSend|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/ProceedVisitor|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ASTVisitor|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/PseudoToken|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/ASTNode|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/PseudoTokens|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ast/ASTNode|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/SuperFixerVisitor|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ASTVisitor|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/ast/ThisJoinPointVisitor|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/ASTVisitor|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/AjLookupEnvironment|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/LookupEnvironment|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/EclipseShadow|,|java+class:///org/aspectj/weaver/Shadow|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/EclipseSourceType|,|java+class:///org/aspectj/weaver/AbstractReferenceTypeDelegate|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger|,|java+class:///org/aspectj/weaver/ConcreteTypeMunger|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/HelperInterfaceBinding|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/InlineAccessFieldBinding|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/FieldBinding|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/InterTypeFieldBinding|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/FieldBinding|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/InterTypeMethodBinding|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/MethodBinding|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/InterTypeScope|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/ClassScope|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/lookup/PrivilegedFieldBinding|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/lookup/FieldBinding|> 
<|java+class:///org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/problem/ProblemReporter|> 
<|java+class:///org/aspectj/ajdt/internal/core/builder/AjBuildNotifier|,|java+class:///org/aspectj/org/eclipse/jdt/internal/core/builder/BuildNotifier|> 
<|java+class:///org/aspectj/ajdt/internal/core/builder/AjCompilerOptions|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/impl/CompilerOptions|> 
<|java+class:///org/aspectj/ajdt/internal/core/builder/AspectJBuilder|,|java+class:///org/aspectj/org/eclipse/jdt/internal/core/builder/JavaBuilder|> 
<|java+class:///org/aspectj/apache/bcel/classfile/AnnotationDefault|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Code|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantCP|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantClass|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantDouble|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantFieldref|,|java+class:///org/aspectj/apache/bcel/classfile/ConstantCP|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantFloat|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantInteger|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantInterfaceMethodref|,|java+class:///org/aspectj/apache/bcel/classfile/ConstantCP|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantLong|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantMethodref|,|java+class:///org/aspectj/apache/bcel/classfile/ConstantCP|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantNameAndType|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantString|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantUtf8|,|java+class:///org/aspectj/apache/bcel/classfile/Constant|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ConstantValue|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Deprecated|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/EnclosingMethod|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/ExceptionTable|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Field|,|java+class:///org/aspectj/apache/bcel/classfile/FieldOrMethod|> 
<|java+class:///org/aspectj/apache/bcel/classfile/FieldOrMethod|,|java+class:///org/aspectj/apache/bcel/classfile/Modifiers|> 
<|java+class:///org/aspectj/apache/bcel/classfile/InnerClasses|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/JavaClass|,|java+class:///org/aspectj/apache/bcel/classfile/Modifiers|> 
<|java+class:///org/aspectj/apache/bcel/classfile/LineNumberTable|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/LocalVariableTable|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/LocalVariableTypeTable|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Method|,|java+class:///org/aspectj/apache/bcel/classfile/FieldOrMethod|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Signature|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/SourceFile|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/StackMap|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Synthetic|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/Unknown|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/AnnotationElementValue|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/ElementValue|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/ArrayElementValue|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/ElementValue|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/ClassElementValue|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/ElementValue|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/EnumElementValue|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/ElementValue|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeInvisAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeAnnos|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeInvisParamAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeParamAnnos|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeParamAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/Attribute|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeVisAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeAnnos|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeVisParamAnnos|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/RuntimeParamAnnos|> 
<|java+class:///org/aspectj/apache/bcel/classfile/annotation/SimpleElementValue|,|java+class:///org/aspectj/apache/bcel/classfile/annotation/ElementValue|> 
<|java+class:///org/aspectj/apache/bcel/generic/BasicType|,|java+class:///org/aspectj/apache/bcel/generic/Type|> 
<|java+class:///org/aspectj/apache/bcel/generic/BranchHandle|,|java+class:///org/aspectj/apache/bcel/generic/InstructionHandle|> 
<|java+class:///org/aspectj/apache/bcel/generic/ClassGen|,|java+class:///org/aspectj/apache/bcel/classfile/Modifiers|> 
<|java+class:///org/aspectj/apache/bcel/generic/FieldGen|,|java+class:///org/aspectj/apache/bcel/generic/FieldGenOrMethodGen|> 
<|java+class:///org/aspectj/apache/bcel/generic/FieldInstruction|,|java+class:///org/aspectj/apache/bcel/generic/FieldOrMethod|> 
<|java+class:///org/aspectj/apache/bcel/generic/FieldOrMethod|,|java+class:///org/aspectj/apache/bcel/generic/InstructionCP|> 
<|java+class:///org/aspectj/apache/bcel/generic/IINC|,|java+class:///org/aspectj/apache/bcel/generic/InstructionLV|> 
<|java+class:///org/aspectj/apache/bcel/generic/INVOKEINTERFACE|,|java+class:///org/aspectj/apache/bcel/generic/InvokeInstruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionBranch|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionByte|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionCLV|,|java+class:///org/aspectj/apache/bcel/generic/InstructionLV|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionCP|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionLV|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionSelect|,|java+class:///org/aspectj/apache/bcel/generic/InstructionBranch|> 
<|java+class:///org/aspectj/apache/bcel/generic/InstructionShort|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/InvokeInstruction|,|java+class:///org/aspectj/apache/bcel/generic/FieldOrMethod|> 
<|java+class:///org/aspectj/apache/bcel/generic/LOOKUPSWITCH|,|java+class:///org/aspectj/apache/bcel/generic/InstructionSelect|> 
<|java+class:///org/aspectj/apache/bcel/generic/MULTIANEWARRAY|,|java+class:///org/aspectj/apache/bcel/generic/InstructionCP|> 
<|java+class:///org/aspectj/apache/bcel/generic/MethodGen|,|java+class:///org/aspectj/apache/bcel/generic/FieldGenOrMethodGen|> 
<|java+class:///org/aspectj/apache/bcel/generic/RET|,|java+class:///org/aspectj/apache/bcel/generic/Instruction|> 
<|java+class:///org/aspectj/apache/bcel/generic/ReferenceType|,|java+class:///org/aspectj/apache/bcel/generic/Type|> 
<|java+class:///org/aspectj/apache/bcel/generic/TABLESWITCH|,|java+class:///org/aspectj/apache/bcel/generic/InstructionSelect|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/CompletionContext|,|java+class:///org/aspectj/org/eclipse/jdt/internal/codeassist/InternalCompletionContext|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/CompletionProposal|,|java+class:///org/aspectj/org/eclipse/jdt/internal/codeassist/InternalCompletionProposal|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/compiler/BuildContext|,|java+class:///org/aspectj/org/eclipse/jdt/internal/core/builder/CompilationParticipantResult|> 
